MCestimate  MCerror
42262.49881145446 81.645929983001
42307.92523957121 81.75015770818912
42356.55063989373 82.24762388723452
42066.47905958388 80.90356068318488
42276.16884431284 82.2586506939946
42290.963313544904 81.78125150243024
42043.24529293673 80.72145838098827
42192.851043707735 80.96010446659211
42382.27122313178 82.33920392991033
42334.456824348614 82.13252745607339
42189.52708908538 81.8898615735183
42277.17539330012 81.73734417099047
42210.619390638894 81.41831187705739
42113.99736777812 81.55730371359249
42221.65544298454 81.88858898247001
42222.75667177468 81.51791654390095
42263.59485640109 82.49574913679986
42219.80504647092 81.66219498453806
42305.76970058545 81.6951283386764
42372.51903799567 82.01969609128484
42092.75862513912 81.09690360236083
42171.07921597337 81.44027051486887
42125.77585010326 81.51097760307452
42027.843239914444 81.12702977589534
41966.56791374831 80.96762409044173
42204.23736191082 81.21011908379023
42279.19212736767 82.11624310867333
42112.911960785226 81.34749258417743
42241.91554341685 82.00815449945772
42188.528428284495 81.58176052662978
42210.74245374464 81.57361425125063
42107.86909007984 81.14725840011667
42280.460846705646 82.37565169617812
42264.222955337704 81.9296243858745
42221.12594642367 82.34402204768433
42277.22127393931 81.88280287064548
42117.899725109026 81.36567327221968
42197.09956407054 81.6423550050007
42126.976424019806 81.3765754792785
42286.8694844381 82.07970102348405
42176.899962863776 81.25341070842906
42234.28990535573 81.69476708523172
42195.98216666642 81.72593846184624
42218.59832215865 81.76298570931435
42227.70923583157 82.19322058272262
42185.76187248529 81.7970157846067
42159.6534352822 81.39610788864269
42402.75506501943 82.36648767236184
42254.59076622037 81.95789926443567
42147.87891294461 81.20452674531384
42216.12561182472 81.80053151530508
42188.596152479055 81.75935493040392
42232.03814952148 82.11796381992242
42299.074927622576 81.76159845619658
42003.76495620581 80.77018466955313
42212.35577692128 82.13027166095101
42244.850047694206 81.89084103414177
42306.8417204411 81.92211274138896
42271.8203946378 82.27015338686505
42150.86529586103 81.66126388169148
42092.95613338482 81.47562110629403
42183.22613761375 81.89846058209999
42183.8334407964 81.69258572100824
42240.07993032991 81.63738665911588
42269.68315112598 81.88479772324114
42209.425201600796 82.02388382409474
42159.62494618255 81.13381626192592
42255.71031868252 81.9414046975244
42216.165828193865 81.53036741528666
42309.29331651563 82.55879754374806
42147.47980582432 82.15301954430242
42193.18581998346 81.99411032151505
42280.40488919812 81.81371786855732
42195.04635253656 81.77004644023806
42171.23765546006 81.5285097934168
42056.27093008482 81.29309745491997
42242.570579408355 82.1414286710703
42153.7957874553 81.91487524750075
42191.000908292466 82.32056885847453
42189.9035953757 81.26338522323464
42235.57145055599 81.42238493682811
42350.04207391147 82.62035062784345
42208.271190119856 81.94420102892137
42177.14667048089 81.58619830211008
42323.75041295 82.48018293978002
42263.490538549515 81.48268227093348
42166.3906303711 81.82814017316403
42223.22820572932 81.94543982820102
42191.91465759856 81.70439941629148
42426.13008564109 83.38702921395578
42323.561747185035 82.37927483962292
42324.80765026762 81.69058537066645
42221.92469136873 82.44014439613257
42182.0263925179 81.57834048470924
42240.37534847513 82.27333858777162
42054.86544851914 81.33429951786603
42059.949694148694 81.11532161833581
42244.62807433864 81.74898847103832
42194.089255703075 81.79670972718432
42232.09443250015 81.60505266884618
42246.126692486316 81.75222347659138
42263.829519996216 82.25378073708538
42329.73115788032 82.52628740750701
42219.38309361554 81.67765653271398
42203.59872921716 81.41277853216359
42313.33414609012 81.71611645810891
42133.967924503544 81.48955497075164
42261.32827112037 81.71947741726379
42198.62251221037 81.98641929721207
42107.78675608005 81.42262116525833
42168.24541125086 81.28163404894613
42265.08484491409 81.66101902411239
42138.06891355588 81.15980321991852
42328.03475601807 81.91043126341732
42085.19732109479 81.12075917758715
42202.12397761455 81.21110369618822
42259.159381566125 82.14938334979452
42125.405870557726 81.56375455382786
42266.12924700469 82.19858913556371
42313.15271841751 82.11230798138352
42225.37234191948 81.76871459381675
42177.27742571423 80.98835239499208
42248.79721117358 81.22352120651281
42333.71494895172 82.16615990751562
42210.67168953487 82.14858088054869
42003.84269517325 81.13751455191921
42224.763047483444 81.2703255016147
42280.44079773291 81.81502114549814
42203.99243400748 81.86008795093552
42197.03884350355 82.19121362719149
42128.15706393348 81.51962993164236
42392.2809658951 82.56525536840354
42154.46617525749 81.62099366276993
42094.168465396615 81.60045995595209
42430.75758714652 82.87039595632882
42325.46481685683 82.11774579189002
42237.29148304749 82.63744164688532
42234.516647738674 81.51809312738149
42372.892636861056 82.55645727733237
42208.74845484067 81.04478104748758
42222.223903301834 81.92974977873531
42153.60576886605 81.15044012556086
42271.024704252886 82.06559545382609
42231.69435200144 82.23067954374133
42150.79810461783 81.51207127078627
42231.80474182647 81.6556800953818
42137.30310924841 81.63739232666883
42290.47059794793 81.68633725831552
42230.86162206644 81.35000610234256
42221.16477371447 81.56480938483574
42211.97086298974 81.93731816466571
42108.415121046244 81.1264731000569
42293.88423513631 82.0641600814461
42273.67435089602 81.86844449428752
42115.55984593183 81.92062100220181
42140.28317604858 81.77396806927612
42168.52548887579 81.42723929298188
42141.25084774394 82.1525937978774
42138.56496691764 81.4491519205184
42093.84542184365 81.48817874344334
42228.067365344345 81.63755387934982
42329.78347045752 82.06056151047727
42250.1329589913 82.13486331633034
42225.741908188655 81.28311179829133
42163.47859135953 81.43637006404249
42388.059910035394 82.64817054640498
42122.08657746145 81.58117410907103
42148.54557189693 81.22951001706384
42375.16660916082 82.1292396100702
42173.862033185535 81.75506844139043
42157.219770142045 81.46625803007431
42107.61124552462 81.3967404682344
42079.36601085819 81.46039252874417
42229.00937539798 82.16936355128955
42200.05508067958 81.83616940534775
42331.792209937084 82.07661896049115
42347.729064506675 81.63682007483236
42234.99800121426 81.57741250137319
42221.30408775784 81.3755668196424
42181.637930912824 81.52439950927936
42301.25032902829 82.41615244891828
42224.06696931581 81.9067133460563
42291.42407857896 82.03087016938815
42179.909045066976 81.45068595315666
42168.61927249161 82.08783420342415
42149.29793702068 81.56245197900348
42152.553886219066 81.35327738073141
42214.10751892809 81.5839532379349
42219.26531105382 81.32235105968086
42229.539477699545 81.92189852195236
42130.114688783455 81.80450947430751
42279.821436592254 81.82086615688424
42346.68288342255 81.99300636642276
42120.16887610982 81.28639632322262
42199.57798581894 81.96588114498526
42260.00862778829 82.1611983957249
42267.999118942826 81.50215267666283
42233.23630231878 82.32905744326555
42068.74840564482 80.81176989849232
42226.94613978212 82.31657939766497
42145.824421298814 81.54612379835818
42291.69643787004 81.93272493730709
42340.79404338504 81.79182589165302
42149.830880959336 81.4357681468648
42067.7952450728 81.02303837179072
42195.25921950561 82.2360289503483
42232.88742673909 81.76732752063569
42170.05581804258 81.89654006512254
42202.84750300688 81.7983858244592
42192.86343226388 81.43349792996118
42155.32337466825 81.26257928841949
42125.81146057157 81.83766949921322
42256.917632937795 82.18337365048664
42138.69370966188 80.89574849672786
42210.795153390645 81.7900371432853
42121.47670831279 81.24324407472062
42102.80125311303 82.00937245007437
42102.82686902019 80.9397275496818
42198.3638065793 81.6474372412391
42181.19222004758 81.61818926338945
42175.14170182877 81.93413056036218
42275.41409948821 82.65344792982872
42219.13116238593 81.97448666576823
42181.78810139536 82.02576447903189
42222.8127794631 82.05586909491701
42280.86078465295 81.85291846989318
42180.1542898538 81.82413150258185
42247.21733403426 82.1648236351241
42110.56730179493 81.77760896896976
42313.23329222735 82.10739038083635
42404.76388638477 82.41799614567297
42244.662198425765 81.76418841119833
42094.20274702962 81.14841916034425
42122.02189770381 81.46064552505679
42042.94372207752 81.42264434308137
42219.58518139388 81.9988627560995
42178.19218409721 81.53374630956004
42335.30192642312 82.84123223534228
42096.53443173025 81.56461227953834
42173.79648793436 81.94722451495487
42185.811672671065 81.62740327891098
42310.565614827225 82.13826556967327
42253.7383215296 82.28314559152939
42201.29002237063 81.73399377003243
42187.501139606255 81.73484471972851
42305.371532818135 82.46507319315938
42099.93101795239 81.65061957571683
42266.2299323155 81.77071852759796
42167.580750169334 81.24160682961218
42161.05252923927 81.81773167708872
42111.248932619616 81.6322573083369
42263.53147332009 81.84344387866668
42290.83400827389 81.70504018360764
42215.87861736293 82.40891781785537
42270.73775717908 82.77266906469741
42290.032211527265 81.40378340246778
42262.0015538132 82.07071837376824
42354.013381984434 82.36403186108585
42264.661040413426 81.63589402807159
42313.81049392385 82.15547814024583
42361.54260739401 82.40313099182804
42325.00088605336 82.41829913074153
42087.74607484519 81.22222064028568
42221.607522745704 81.55267580873755
42092.33486458295 81.38090152592115
42172.48395538699 81.73414931321233
42309.92816412078 81.77479526969323
42168.2734258456 81.2255826213609
42257.91579627395 81.92333177001761
42219.19433471314 81.98487908677701
42074.12267080576 81.05814099771933
42062.193182036885 81.18761934425255
42276.71045983763 82.53858618411252
42214.12428686459 82.21508045026664
42122.390607857174 81.68980785620946
42250.49073963732 82.06122806931019
42241.87719314305 81.68752291114424
42190.83476938831 82.10893225098307
42143.13418434632 81.70735752826312
42173.274783848356 82.09711556096566
42257.347643420064 81.7485015044024
42180.748044404856 81.43156436673793
42329.633270514736 82.2651242500539
42200.87274535658 81.20217542973138
42174.630254590964 81.61408048722586
42250.98312994628 81.93131701044099
42167.32602934874 81.80758642086604
42249.46163678297 81.34088305154508
42110.759959282346 81.3321886829214
42306.48518419083 82.05938280006772
42161.6148933778 81.85025855398476
42279.854907906025 82.14442973122206
42150.232065036194 81.29468381128677
42082.98331461353 81.01045344111722
42325.59353625219 82.20018397782445
42185.36297518246 82.00354471807469
42225.28248942457 81.94464827040646
42077.657354664785 80.67455280600552
42338.528294229516 82.32112232020849
42171.68041084538 81.92117431677086
42175.484373545114 81.81213221842155
42291.62659898431 82.26337821957442
42137.0979695967 81.31853639086215
42230.34803488505 81.5829324056952
42084.69854928614 81.55114618212754
42215.808335664915 81.17509629856622
42241.081552804484 81.98001357551739
42188.47000738705 81.40166865532419
42113.86776570808 81.43948246969227
42421.032512670216 82.76778301826607
42202.208057875665 81.64771267678857
42133.90720646635 81.46179740576756
42354.04478167035 82.48453795478856
42131.54367291184 81.56783487636407
42330.88084583959 81.75822531163726
42155.142846663475 81.80616212811056
42078.81910029781 81.50906003116616
42214.44766951625 81.40432992102147
42255.62338259234 82.21880324256212
42106.93985636507 81.01060466691598
42238.118974393394 81.92328453983185
42193.83482303984 81.9529877747844
42128.933599142394 81.02735061884972
42102.65194665348 81.28180004625402
42322.0381592953 81.747492178144
42156.74132662652 81.66292194659964
42227.6068128708 81.82296617157353
42224.1236041903 81.5782081030854
42110.758285812735 82.03665472802433
42178.42369360319 81.2755263197741
42277.361532305986 81.99388750279168
42310.54645573618 82.15503961962324
42108.322790098624 81.57198496290681
42174.49545341923 81.57672047273016
42283.620230486726 82.68473749603436
42304.282653255905 82.05432743605424
42062.391467303474 80.98824823087779
42208.862045326605 82.0044898405718
42283.6235502544 82.09463779432389
42184.24461831796 81.50096171638548
42118.61899564542 81.2457401222766
42294.374986760275 82.33374053759974
42238.54991752683 81.60127272343095
42118.56267752616 81.01407384652765
42146.6021002681 81.14826236317164
42191.83619588747 81.70897426077556
42201.11284624595 82.00097390907412
42215.08906755938 80.99357590720828
42074.2007120789 81.17155518974434
42076.529941602115 80.94761429114394
42136.33582217426 80.99796613912378
42180.65375220402 81.45110943457658
42194.3995471792 81.65489251864338
42183.334275801295 81.81456687364233
42396.761858470854 82.44099310834176
42225.51632479829 81.05696496439387
42226.68891914122 82.1948751268634
42256.88716333585 81.55184247730983
42196.456249043404 81.99811908007564
42211.98450214816 82.56176692465264
42211.89109776924 81.81147372690086
42279.727088667394 81.8044719574123
42211.94740856676 81.8017584356434
42157.486030859276 81.667284329503
42223.90580178091 81.81668699528298
42267.84858463981 82.19354699288118
42163.891273825044 81.646333315468
42140.41297061742 81.74973697649565
42268.31331178466 82.1188030076259
42191.00528942208 81.51496722119425
42213.76897348638 81.85277403610819
42010.37269943181 81.36464209881011
42200.8368906901 81.79810527233022
42248.5984197963 81.74742163514844
42181.02345824184 81.51458212453693
42235.229045482716 81.57496999161839
42315.4640645114 82.21385420015845
42306.37127046037 82.17969312316251
42162.59312482915 81.97294510170397
42222.69698238899 82.22722750060426
42252.8775705797 81.84790266238988
42185.15764557169 82.03036300294688
42166.11300391684 81.30288473299542
42234.804193071664 81.54913993935604
42204.40338964851 81.90289046591549
42199.31206030674 82.15704857987697
42081.766133612684 81.17315454069025
42222.137544653415 82.13466260285213
42289.578859743 82.40676614554685
42010.128953106716 81.14921215199156
42212.77362574808 82.15656290230551
42171.19570345037 82.00466153187
42119.140370783534 81.97339471141541
42311.06475265407 82.0457257459366
42157.027178454184 81.90213095462562
42197.836556463895 81.86106326864969
42100.34350131035 81.59533295423545
42253.84050688987 81.6125087950811
42370.31545235014 82.22782281682684
42189.38915034568 81.73767566783474
42223.38506942126 82.01580862263089
42195.719436464315 81.52595459365638
42143.49653074445 81.42985181844904
42063.81918727259 81.41046003646306
42214.15264773927 82.15100497525495
42191.63628241697 81.99034308985294
42134.2216523714 81.42033772866307
42139.72944683375 81.46005288126803
42176.35603121485 81.64650836906065
42160.89578745977 81.7328682813998
42249.89623326838 81.7185353978715
42196.6323914344 81.60764738334981
42216.5758919879 81.57471072550862
42154.671244825746 80.85705832440979
42171.724772863716 81.35338949640352
42344.377669444766 82.43785578483413
42283.98132064635 81.96876704569858
42238.29667493185 82.72737427281885
42291.47554734027 81.99619637174155
42213.634301866696 81.85703124413715
42166.66075528113 81.59395552805809
42139.46561990044 81.20453203166811
42276.2699816192 82.41052894338873
42234.52615332992 81.87112434118163
42233.57032668703 81.44095045884768
42127.1242957076 81.4895038101053
42138.46940862309 81.35147846864052
42231.31357046867 81.80908817662022
42383.16211686512 83.04183478537742
42208.648039525586 81.86657150508546
42352.99632746449 82.43427333224366
42174.61923601496 80.55352813141212
42234.18189508409 81.88570795810146
42109.55098340805 81.84546291500584
42262.920865343614 81.6638690475936
42399.14198756402 82.27742419584558
42159.93472623085 81.84368287744263
42216.96994569895 81.87768815621736
42147.14925580401 80.96006506988424
42218.01059590265 81.8178145220104
42181.18640999395 81.42319525026028
42250.99407036117 82.04112700540135
42190.87494490575 81.61811885485577
42179.410120683286 81.15973080930709
42130.04502069914 81.45985886699954
42192.947224933254 80.90601910769225
42219.65635740897 81.44445217535751
42113.73318885767 81.22940085000738
42420.023292707614 82.90784343772839
42282.14117512782 82.34394788641804
42124.57377087004 81.72087799447552
42165.52226072741 81.70940736769083
42264.4519823505 81.86237114014226
42299.52580726098 82.37736291189499
42115.07444188466 81.15466424150499
42140.465366923505 81.51576624030442
42297.95084486152 82.06122204504321
42305.11041101669 81.9911705470065
42135.3492429159 81.1910142604559
42196.02206008912 81.83044216188803
42234.485811040366 81.44351143055593
42194.727256678954 82.22983712170017
42230.0967373613 81.9402013943219
42162.988333505324 81.61120867298204
42201.732615448185 81.34569092469518
42339.84129649787 82.26490553765382
42218.304100888854 81.76441785106631
42207.79989452698 81.69511622227405
42161.55678476056 81.84001705274291
42106.19996022032 81.45993964761301
42381.0581131329 82.65465866118242
42253.78785367361 82.38473845576956
42261.971776797465 82.24379690677819
42359.23965880871 81.25519707112598
42251.718544285104 81.76137471486999
42197.479112797795 82.18543304537339
42045.60002896823 81.54955236669053
42227.03113137513 81.62647902824217
42218.194096418854 82.11559831256507
42268.08632261306 81.68001370390384
42172.21491098072 81.69706657015824
42123.99786815623 81.923982332715
42314.70306509681 82.37139446285792
42208.46824176749 81.51710068736966
42155.574593175115 81.81359528867704
42162.47245592225 81.63847547247838
42304.049085304905 82.48661307878561
42158.91785681816 81.1314654658929
42228.05084944706 81.55885508668169
42225.34247560153 81.56785800820519
42246.10338796744 81.10933822816169
42224.49334304211 81.61974671942085
42354.29773237031 82.41085356213851
42150.33868826495 81.31562270795364
42217.95927348133 81.36071973699298
42276.6501945677 81.64317637152777
42067.27612495502 81.37362350886883
42284.95927653599 82.12497300796907
42308.126854694085 81.98333280555926
42282.280235344224 81.48742699369177
42189.394623416745 81.99969129023957
42085.3660433563 81.27964724389075
42392.55666698196 82.73499829093026
42045.13395742248 81.42845651699844
42212.00443552011 81.65959087286816
42202.28757036922 81.52511826035042
42302.92424454404 81.61124252084582
42301.786681868 82.42283134266357
42295.20027795881 82.42437609418009
42170.77840305786 81.8483070550223
42292.360479596515 82.26983639657583
42271.39359175539 81.79660054049971
42094.00116638244 81.80544166113735
42158.48726853194 81.19453700908637
42094.727230744254 81.44947149728907
42184.920343358535 81.81875595392333
42201.074586313516 81.57001824782957
42288.146193042725 82.09947855752911
42178.435543291955 82.14791701702485
42294.538740943106 81.77285042045008
42196.09106536491 82.41572585051172
42279.908078340624 82.66685981336076
42107.95080865356 81.75177663657063
42211.37581712201 81.6298783475493
42339.90385941224 82.22668938100114
42244.92734598031 81.73306683700885
42225.66417221553 81.6058004881701
42292.87218232573 82.3910162898103
42367.74287541529 82.47274092354654
42134.68860260729 81.75562891122944
42228.7394420282 82.46485423685913
42269.77483778989 82.17320574106719
42226.8006821962 81.081082019666
42196.374641238835 81.77951715610153
42282.66856586112 81.73142911589872
42217.74628378294 81.87916361947696
42295.04023493075 81.43429037723308
42103.294825631725 81.36089997076972
42189.79377560143 81.62445821158417
42170.978626483455 81.54431103126292
42140.93196070488 81.83233340346301
42393.367728961864 82.50774731642679
42254.90734410209 82.25919827929718
42213.6017373428 81.67520772600922
42098.80370976109 80.9000894793173
42181.53986318865 81.9815613984312
42248.165304345675 82.03628453088346
42300.058092879 81.87277672339236
42136.96126106182 81.17222980885778
42272.414464498084 81.61442379868295
42336.66230601112 82.11360833677003
42188.89778449604 81.81085363729468
42270.67096174564 81.81342060634788
42289.515187111945 81.74716448462695
42233.76092774651 81.85014694381528
42240.510132754825 82.72588671938657
42153.73639055541 81.34322899935563
42269.471878465745 82.36145313010574
42225.96665774866 81.44567741454748
42294.72876320654 81.76075914799159
42107.99042376504 80.63762887941617
42196.28595982637 81.86296284301962
42210.16981743936 82.49946474577298
42262.75714804616 82.18660494019626
42098.46201507565 81.24017031404719
42226.888170329075 81.97820879269092
42410.78977409639 82.5523019653519
42206.392325879606 81.64850766152749
42107.29175884216 81.55980128856838
42241.72549702547 81.88990084745822
42222.40236906944 81.72825438249704
42343.87292752532 82.49352699298387
42257.368814960704 81.82796434661505
42186.054960371526 81.44409824451154
42113.096760834494 81.51578050042806
42342.75212702518 82.21561351034295
42309.92394531678 82.06793273542431
42183.74338061116 81.23092527389052
42298.84849908979 82.24574052244094
42251.603570276275 82.29012521432584
42144.619525125556 80.91590173736465
42154.139502142374 81.97684585521189
42196.216853626385 81.46225758738218
42168.60784304191 82.18727669914716
42005.2265537548 81.06708218347676
42256.964549180775 82.20710517899805
42218.84316468317 81.91872970675911
42126.94069101633 81.5741114997103
42148.179146798255 81.42865894873442
42185.512362739195 81.87418090126314
42250.04950272079 82.08145482941721
42185.76688042872 81.80481269381032
42240.244915424446 81.55331190078486
42312.17951668991 81.8766888001929
42182.90990194855 81.81556088968468
42210.73429795591 81.9615175924771
42126.73546998459 82.15018964413895
42214.14207453847 82.1626419044953
42228.02010712022 81.65257116179727
42100.19065365487 81.54037016735779
42152.49508507296 82.16542558844156
42332.774200147585 82.51933382299998
42098.40460201112 81.46781046826179
42298.95768806037 82.14880373770372
42276.25779971272 81.76692341123464
42079.55520055876 80.55736552806802
42235.81918808064 82.12900936956954
42310.80006258816 82.30305553597834
42162.435188169446 81.66516997988968
42227.2619972451 81.58103482225067
42287.75131430213 81.93813334685872
42188.22786141638 81.53997785500938
42051.38597030068 81.15862198653863
42153.069551551394 81.68580516614709
42237.20538126633 81.58238596691405
42166.85073880785 81.69693755595695
42138.180790066435 81.45504334138575
42136.79077214246 81.1340567639781
42132.002410951434 81.12204339703639
42035.096239067956 81.0032320650025
42193.6457233743 82.03865366586125
42331.65432210136 82.35917579917985
42181.79821935729 81.6476793087553
42250.92230020922 81.7279752433551
42201.376701933485 81.80954418485561
42153.41410907623 81.59806300780234
42067.87160179924 81.18853428630065
42194.23081843496 81.69060102997314
42253.917685349115 81.95972934284964
42135.34151284013 81.78145188412864
42331.22424206429 82.08196606598518
42120.12764656308 81.66634754533312
42151.50528579942 81.87043597741034
42305.54354767707 82.06473340630279
42267.49575313907 81.8828385503108
42173.647079654176 81.13564038421075
42138.878352646025 81.7577242979716
42215.52054926357 81.55284531909345
42308.54792099243 82.2647751807394
42199.19372468376 81.36375504824727
42319.263138882576 82.36356213092913
42242.42347858481 81.690830289243
42272.80552902249 82.20686755997944
42303.40645968272 82.30389326811938
42179.38342051046 81.76084142961334
42102.525595038045 81.23612498493243
42264.67756860888 82.24613183673274
42174.0420191432 81.18922200819847
42305.04730670158 82.51592467339832
42088.63539427042 81.16793436826381
42163.90838895254 81.65687909166826
42270.360308509604 82.32193908854052
42143.74185598241 80.95564317547061
42231.51929004946 81.76815110922108
42089.42038182898 81.98569859945006
42227.262183525694 81.23010691186488
42233.9111446524 81.68139494465649
42037.15328567481 81.1560489285622
42247.148545628566 82.17619630493995
42150.57135354548 81.34253146420315
42217.53411098192 81.87776390039163
42119.7867466414 81.49604247286645
42247.34080703444 81.64642422863685
42369.67275204972 82.19204033013217
42190.36822640059 81.5535011178789
42210.29320818233 81.90407182317533
42217.30092923726 82.27262272361182
42132.83393955083 81.31217366652673
42079.479934193914 81.55830272758683
42141.88837545439 80.77161721794207
42289.52864422434 81.99964931638617
42150.328620493856 81.70982211261492
42243.99982043549 82.14292402128554
42109.228741029554 81.58302246044566
42371.5426333493 82.04760505513559
42119.04910158743 81.44633719737675
42264.717659103524 81.89194192377364
42071.321923492134 81.11904826196398
42196.257787203605 82.17750598689939
42145.37558196391 81.08716712813352
42241.825888186686 81.93051307078534
42210.303657067125 81.62036049307717
42276.331338057425 81.97111875708276
42224.47247321159 81.84669786376502
42122.867250809286 81.28570851730862
42170.40584824554 81.62526187441433
42139.25292467792 81.62749979258601
42249.18471493445 82.06553127191225
42147.6033731133 81.78922531692767
42181.92307343677 81.57513555393278
42239.65774540738 81.76882086975391
42229.50932685835 81.69264252339603
42185.30360251554 81.58722014321008
42273.0884417591 81.88786060709451
42215.26697887886 81.99430830167955
42201.59519265618 82.26996523390481
42267.21523159686 81.68668299775909
42236.75603213521 81.87222297092235
42082.00374453603 81.36249894155632
42243.87513104727 81.92678530463682
42299.42744330822 81.88621148163556
42316.4279535636 81.87781723783718
42138.69476793847 81.31146628711124
42259.45411128763 82.63016513049284
42299.95535479344 82.24765924679413
42079.12311893441 81.55627746014395
42307.27691058993 81.8101204554394
42163.71595583036 81.57666111701353
42242.19588299157 82.04666944480411
42074.45167196075 80.77044392344615
42196.99358077964 81.93984519800419
42176.6852403583 81.6836132777735
42280.3305769575 82.21752626128809
42358.47408633952 82.26369472648771
42300.00795865351 81.85751379130565
42107.924112868044 81.18671229135057
42282.81144477906 82.20474280270166
42352.37485472871 82.43418940805394
42308.96628000577 82.11495750002963
42044.95098064537 81.34178623301248
42167.309998610974 81.14207289349096
42242.02571432897 81.95892283678086
42234.90584409562 81.96467771487094
42167.29837045177 81.48717535004802
42232.51405865249 81.85536558676343
42183.96388729743 81.73531900791788
42197.01960546864 81.7117902334881
42015.04835539862 81.2764652518663
42171.87811532449 82.08762735573494
42282.08273994784 81.58465002765396
42248.62273932663 81.55539951681287
42241.06595362253 82.24358304901622
42237.567439912884 82.54453635467172
42161.45282603071 82.03357936763214
42234.355501922415 81.70633793194605
42078.34639861295 81.44490570900027
42159.585198843844 81.4073321813232
42098.85633699176 81.39418546027379
42244.64730617017 81.91490310584032
42279.154063253394 82.41600906616635
42200.56665975819 81.54160722168398
42325.90105526276 81.67206957946999
42204.05796645692 81.95325644266028
42342.89043772326 82.22077374506519
42222.62010762498 82.03454712495125
42016.419230171465 80.40856011960216
42349.51075275956 82.1152947769014
42233.02192538031 82.05708302210496
42137.70629535456 81.28407467719987
42237.51408709989 81.6819245855395
42114.67581622844 81.12373368174566
42129.90057489973 81.15174787695894
42179.16863805221 81.06374816327096
42179.8797968177 81.87288023151761
42255.90272475671 81.637396517579
42151.39074948568 81.74338163699353
42215.25173309562 81.58916938459978
42121.404200880745 81.18436571265721
42170.78735932435 81.75418269305747
42166.478608640886 81.30547719335314
42328.08779669965 81.91008513187542
42194.21813662406 81.76982233195245
42182.714767187914 80.9947413244124
42137.71934420475 81.22492057736939
42109.10427275077 80.50313924217743
42317.806755798265 81.67927795173625
42122.97210315277 81.76594502751504
42347.13490365469 82.51970107696278
42124.288922080195 81.55580333737038
42012.654069009615 80.40102434172992
42287.33822653186 81.88416725742886
42124.38242848306 81.19122509217851
42316.54607191436 82.02458522988054
42339.37300183781 82.17864804824256
42310.11520659176 81.84202088957637
42211.21905018165 81.7301931715809
42249.23660985335 82.49100110925468
42139.34800656947 81.6779160597187
42309.289130427765 82.18267556055935
42189.94342673057 81.21775091982968
42272.34952525958 81.38343648240603
42199.56480864879 81.65542957438919
42246.23291583105 81.85029622508121
42246.08838111709 82.01534634565286
42155.986260454534 81.96476563500143
42224.79825346907 82.09976645003614
42223.065524097045 82.13732917616954
42221.2560875204 82.24006077546461
42182.78611539286 81.1859248929751
42259.200376650646 81.56980170633167
42207.2690846832 82.22253141114672
42246.70900810008 81.28559662747543
42149.916957392095 80.90344929326444
42162.98596146315 82.0115113108805
42330.44286960791 81.81220203472115
42160.05761242349 81.65594832898434
42170.52332295872 81.80508686311667
42154.66290694645 81.85950831034772
42068.03517784927 81.40257464439814
42151.32745020757 81.10541053093196
42098.95796161475 81.12495392106246
42084.74463400083 81.2401339327445
42183.62076888796 81.77122886135787
